306, 612, 120, 63130, 63130, 454, 0, 454, 158
309, 618, 120, 63236, 63236, 446, 0, 446, 172
312, 624, 120, 65332, 65332, 477, 0, 477, 147
315, 630, 120, 64012, 64012, 454, 0, 454, 176
318, 636, 120, 64183, 64183, 457, 0, 457, 179
321, 642, 120, 67206, 67206, 478, 0, 478, 164
324, 648, 120, 67024, 67024, 480, 0, 480, 168
327, 654, 120, 67663, 67663, 485, 0, 485, 169
330, 660, 120, 67226, 67226, 479, 0, 479, 181
333, 666, 120, 67448, 67448, 482, 0, 482, 184
336, 672, 120, 69279, 69279, 494, 0, 494, 178
339, 678, 120, 68822, 68822, 486, 0, 486, 192
